PLC3_InputRegisters_IW0,PLC3_MemoryRegisters_MW1,PLC3_Coils_QX00,PLC1_InputRegisters_IW0,PLC1_InputRegisters_IW1,PLC1_MemoryRegisters_MW0,PLC1_MemoryRegisters_MW1,PLC1_MemoryRegisters_MW2,PLC1_MemoryRegisters_MW3,PLC1_Coils_QX00,PLC1_Coils_QX01,PLC1_Coils_QX02,PLC1_Coils_QX03,PLC1_Coils_QX04,PLC2_InputRegisters_IW0,PLC2_MemoryRegisters_MW0,PLC2_MemoryRegisters_MW1,PLC2_Coils_QX00,prev_PLC3_InputRegisters_IW0,prev_PLC3_Coils_QX00,prev_PLC1_InputRegisters_IW0,prev_PLC1_InputRegisters_IW1,prev_PLC1_Coils_QX00,prev_PLC1_Coils_QX01,prev_PLC1_Coils_QX02,prev_PLC1_Coils_QX03,prev_PLC1_Coils_QX04,prev_PLC2_InputRegisters_IW0,prev_PLC2_Coils_QX00
7,10,0,80,32,40,80,5,35,0,0,0,1,0,11,10,20,0,7,0,80,32,0,0,0,1,0,11,0
7,10,0,80,32,40,80,5,35,0,0,0,1,0,11,10,20,0,7,0,80,32,0,0,0,1,0,11,0
7,10,0,80,32,40,80,5,35,0,0,0,1,0,11,10,20,0,7,0,80,32,0,0,0,1,0,11,0
7,10,0,80,32,40,80,5,35,0,0,0,1,0,11,10,20,0,7,0,80,32,0,0,0,1,0,11,0
7,10,0,80,32,40,80,5,35,0,0,0,1,0,11,10,20,0,7,0,80,32,0,0,0,1,0,11,0
7,10,0,80,32,40,80,5,35,0,0,0,1,0,11,10,20,0,7,0,80,32,0,0,0,1,0,11,0
7,10,0,80,32,40,80,5,35,0,0,0,1,0,11,10,20,0,7,0,80,32,0,0,0,1,0,11,0
7,10,0,80,32,40,80,5,35,0,0,0,1,0,11,10,20,0,7,0,80,32,0,0,0,1,0,11,0
7,10,0,80,32,40,80,5,35,0,0,0,1,0,10,10,20,1,7,0,80,32,0,0,0,1,0,11,0
7,10,0,80,32,40,80,5,35,0,0,0,1,0,10,10,20,1,7,0,80,32,0,0,0,1,0,10,1
7,10,0,80,32,40,80,5,35,0,0,0,1,0,10,10,20,1,7,0,80,32,0,0,0,1,0,10,1
7,10,0,80,33,40,80,5,35,0,0,0,1,0,10,10,20,1,7,0,80,32,0,0,0,1,0,10,1
7,10,0,80,33,40,80,5,35,0,0,0,1,0,10,10,20,1,7,0,80,33,0,0,0,1,0,10,1
7,10,0,80,33,40,80,5,35,0,0,0,1,0,10,10,20,1,7,0,80,33,0,0,0,1,0,10,1
7,10,0,80,33,40,80,5,35,0,0,0,1,0,10,10,20,1,7,0,80,33,0,0,0,1,0,10,1
7,10,0,80,33,40,80,5,35,0,0,0,1,0,10,10,20,1,7,0,80,33,0,0,0,1,0,10,1
7,10,0,80,33,40,80,5,35,0,1,1,1,0,10,10,20,1,7,0,80,33,0,0,0,1,0,10,1
7,10,0,80,33,40,80,5,35,0,1,1,1,0,10,10,20,1,7,0,80,33,0,1,1,1,0,10,1
7,10,0,80,33,40,80,5,35,0,1,1,1,0,10,10,20,1,7,0,80,33,0,1,1,1,0,10,1
7,10,0,80,33,40,80,5,35,0,1,1,1,0,10,10,20,1,7,0,80,33,0,1,1,1,0,10,1
7,10,0,80,33,40,80,5,35,0,1,1,1,0,11,10,20,1,7,0,80,33,0,1,1,1,0,10,1
7,10,0,79,33,40,80,5,35,0,1,1,1,0,11,10,20,1,7,0,80,33,0,1,1,1,0,11,1
7,10,0,78,33,40,80,5,35,0,1,1,1,0,11,10,20,1,7,0,79,33,0,1,1,1,0,11,1
7,10,0,78,33,40,80,5,35,0,1,1,1,0,11,10,20,1,7,0,78,33,0,1,1,1,0,11,1
7,10,0,78,33,40,80,5,35,0,1,1,1,0,11,10,20,1,7,0,78,33,0,1,1,1,0,11,1
7,10,0,78,33,40,80,5,35,0,1,1,1,0,11,10,20,1,7,0,78,33,0,1,1,1,0,11,1
7,10,0,77,33,40,80,5,35,0,1,1,1,0,11,10,20,1,7,0,78,33,0,1,1,1,0,11,1
7,10,0,77,33,40,80,5,35,0,1,1,1,0,11,10,20,1,7,0,77,33,0,1,1,1,0,11,1
7,10,0,76,33,40,80,5,35,0,1,1,1,0,12,10,20,1,7,0,77,33,0,1,1,1,0,11,1
7,10,0,76,33,40,80,5,35,0,1,1,1,0,12,10,20,1,7,0,76,33,0,1,1,1,0,12,1
7,10,0,75,33,40,80,5,35,0,1,1,1,0,12,10,20,1,7,0,76,33,0,1,1,1,0,12,1
7,10,0,75,33,40,80,5,35,0,1,1,1,0,12,10,20,1,7,0,75,33,0,1,1,1,0,12,1
7,10,0,75,33,40,80,5,35,0,1,1,1,0,12,10,20,1,7,0,75,33,0,1,1,1,0,12,1
7,10,0,74,33,40,80,5,35,0,1,1,1,0,12,10,20,1,7,0,75,33,0,1,1,1,0,12,1
7,10,0,74,33,40,80,5,35,0,1,1,1,0,13,10,20,1,7,0,74,33,0,1,1,1,0,12,1
7,10,0,74,33,40,80,5,35,0,1,1,1,0,13,10,20,1,7,0,74,33,0,1,1,1,0,13,1
7,10,0,73,33,40,80,5,35,0,1,1,1,0,13,10,20,1,7,0,74,33,0,1,1,1,0,13,1
7,10,0,73,33,40,80,5,35,0,1,1,1,0,13,10,20,1,7,0,73,33,0,1,1,1,0,13,1
7,10,0,73,33,40,80,5,35,0,1,1,1,0,13,10,20,1,7,0,73,33,0,1,1,1,0,13,1
7,10,0,73,33,40,80,5,35,0,1,1,1,0,13,10,20,1,7,0,73,33,0,1,1,1,0,13,1
7,10,0,72,33,40,80,5,35,0,1,1,1,0,13,10,20,1,7,0,73,33,0,1,1,1,0,13,1
7,10,0,72,33,40,80,5,35,0,1,1,1,0,14,10,20,1,7,0,72,33,0,1,1,1,0,13,1
7,10,0,71,33,40,80,5,35,0,1,1,1,0,14,10,20,1,7,0,72,33,0,1,1,1,0,14,1
7,10,0,71,33,40,80,5,35,0,1,1,1,0,14,10,20,1,7,0,71,33,0,1,1,1,0,14,1
7,10,0,71,33,40,80,5,35,0,1,1,1,0,14,10,20,1,7,0,71,33,0,1,1,1,0,14,1
7,10,0,70,33,40,80,5,35,0,1,1,1,0,14,10,20,1,7,0,71,33,0,1,1,1,0,14,1
7,10,0,69,33,40,80,5,35,0,1,1,1,0,14,10,20,1,7,0,70,33,0,1,1,1,0,14,1
7,10,0,69,33,40,80,5,35,0,1,1,1,0,14,10,20,1,7,0,69,33,0,1,1,1,0,14,1
7,10,0,69,33,40,80,5,35,0,1,1,1,0,15,10,20,1,7,0,69,33,0,1,1,1,0,14,1
7,10,0,68,33,40,80,5,35,0,1,1,1,0,15,10,20,1,7,0,69,33,0,1,1,1,0,15,1
7,10,0,68,33,40,80,5,35,0,1,1,1,0,15,10,20,1,7,0,68,33,0,1,1,1,0,15,1
7,10,0,68,33,40,80,5,35,0,1,1,1,0,15,10,20,1,7,0,68,33,0,1,1,1,0,15,1
7,10,0,67,33,40,80,5,35,0,1,1,1,0,15,10,20,1,7,0,68,33,0,1,1,1,0,15,1
7,10,0,67,33,40,80,5,35,0,1,1,1,0,15,10,20,1,7,0,67,33,0,1,1,1,0,15,1
7,10,0,67,33,40,80,5,35,0,1,1,1,0,15,10,20,1,7,0,67,33,0,1,1,1,0,15,1
7,10,0,66,33,40,80,5,35,0,1,1,1,0,15,10,20,1,7,0,67,33,0,1,1,1,0,15,1
7,10,0,66,33,40,80,5,35,0,1,1,1,0,16,10,20,1,7,0,66,33,0,1,1,1,0,15,1
7,10,0,66,33,40,80,5,35,0,1,1,1,0,16,10,20,1,7,0,66,33,0,1,1,1,0,16,1
7,10,0,65,33,40,80,5,35,0,1,1,1,0,16,10,20,1,7,0,66,33,0,1,1,1,0,16,1
7,10,0,65,33,40,80,5,35,0,1,1,1,0,16,10,20,1,7,0,65,33,0,1,1,1,0,16,1
7,10,0,65,33,40,80,5,35,0,1,1,1,0,16,10,20,1,7,0,65,33,0,1,1,1,0,16,1
7,10,0,64,33,40,80,5,35,0,1,1,1,0,16,10,20,1,7,0,65,33,0,1,1,1,0,16,1
7,10,0,64,34,40,80,5,35,0,1,1,1,0,16,10,20,1,7,0,64,33,0,1,1,1,0,16,1
7,10,0,64,34,40,80,5,35,0,1,1,1,0,16,10,20,1,7,0,64,34,0,1,1,1,0,16,1
7,10,0,63,34,40,80,5,35,0,1,1,1,0,16,10,20,1,7,0,64,34,0,1,1,1,0,16,1
7,10,0,63,34,40,80,5,35,0,1,1,1,0,17,10,20,1,7,0,63,34,0,1,1,1,0,16,1
7,10,0,63,34,40,80,5,35,0,1,1,1,0,17,10,20,1,7,0,63,34,0,1,1,1,0,17,1
7,10,0,62,34,40,80,5,35,0,1,1,1,0,17,10,20,1,7,0,63,34,0,1,1,1,0,17,1
7,10,0,62,34,40,80,5,35,0,1,1,1,0,17,10,20,1,7,0,62,34,0,1,1,1,0,17,1
7,10,0,62,34,40,80,5,35,0,1,1,1,0,17,10,20,1,7,0,62,34,0,1,1,1,0,17,1
7,10,0,61,34,40,80,5,35,0,1,1,1,0,17,10,20,1,7,0,62,34,0,1,1,1,0,17,1
7,10,0,61,34,40,80,5,35,0,1,1,1,0,17,10,20,1,7,0,61,34,0,1,1,1,0,17,1
7,10,0,60,34,40,80,5,35,0,1,1,1,0,18,10,20,1,7,0,61,34,0,1,1,1,0,17,1
7,10,0,60,34,40,80,5,35,0,1,1,1,0,18,10,20,1,7,0,60,34,0,1,1,1,0,18,1
7,10,0,60,34,40,80,5,35,0,1,1,1,0,18,10,20,1,7,0,60,34,0,1,1,1,0,18,1
7,10,0,59,34,40,80,5,35,0,1,1,1,0,18,10,20,1,7,0,60,34,0,1,1,1,0,18,1
7,10,0,59,34,40,80,5,35,0,1,1,1,0,18,10,20,1,7,0,59,34,0,1,1,1,0,18,1
7,10,0,59,34,40,80,5,35,0,1,1,1,0,18,10,20,1,7,0,59,34,0,1,1,1,0,18,1
7,10,0,58,34,40,80,5,35,0,1,1,1,0,18,10,20,1,7,0,59,34,0,1,1,1,0,18,1
7,10,0,58,34,40,80,5,35,0,1,1,1,0,18,10,20,1,7,0,58,34,0,1,1,1,0,18,1
7,10,0,58,34,40,80,5,35,0,1,1,1,0,19,10,20,1,7,0,58,34,0,1,1,1,0,18,1
7,10,0,57,34,40,80,5,35,0,1,1,1,0,19,10,20,1,7,0,58,34,0,1,1,1,0,19,1
7,10,0,57,34,40,80,5,35,0,1,1,1,0,19,10,20,1,7,0,57,34,0,1,1,1,0,19,1
7,10,0,57,34,40,80,5,35,0,1,1,1,0,19,10,20,1,7,0,57,34,0,1,1,1,0,19,1
7,10,0,57,34,40,80,5,35,0,1,1,1,0,19,10,20,1,7,0,57,34,0,1,1,1,0,19,1
7,10,0,56,34,40,80,5,35,0,1,1,1,0,19,10,20,1,7,0,57,34,0,1,1,1,0,19,1
7,10,0,56,34,40,80,5,35,0,1,1,1,0,19,10,20,1,7,0,56,34,0,1,1,1,0,19,1
7,10,0,55,34,40,80,5,35,0,1,1,1,0,19,10,20,1,7,0,56,34,0,1,1,1,0,19,1
7,10,0,55,34,40,80,5,35,0,1,1,1,0,19,10,20,1,7,0,55,34,0,1,1,1,0,19,1
7,10,0,55,34,40,80,5,35,0,1,1,1,0,20,10,20,0,7,0,55,34,0,1,1,1,0,19,1
7,10,0,54,34,40,80,5,35,0,1,1,1,0,20,10,20,0,7,0,55,34,0,1,1,1,0,20,0
7,10,0,54,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,54,34,0,1,1,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,54,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,53,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,53,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,53,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,53,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,53,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,53,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,53,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,20,10,20,0,7,0,53,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,19,10,20,0,7,0,53,34,0,0,0,1,0,20,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,19,10,20,0,7,0,53,34,0,0,0,1,0,19,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,19,10,20,0,7,0,53,34,0,0,0,1,0,19,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,19,10,20,0,7,0,53,34,0,0,0,1,0,19,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,19,10,20,0,7,0,53,34,0,0,0,1,0,19,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,19,10,20,0,7,0,53,34,0,0,0,1,0,19,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,19,10,20,0,7,0,53,34,0,0,0,1,0,19,0
7,10,0,53,34,40,80,5,35,0,0,0,1,0,19,10,20,0,7,0,53,34,0,0,0,1,0,19,0
7,10,0,53,35,40,80,5,35,0,0,0,0,1,19,10,20,0,7,0,53,34,0,0,0,1,0,19,0
7,10,0,53,34,40,80,5,35,0,0,0,0,1,19,10,20,0,7,0,53,35,0,0,0,0,1,19,0
7,10,0,53,34,40,80,5,35,0,0,0,0,1,19,10,20,0,7,0,53,34,0,0,0,0,1,19,0
7,10,0,53,34,40,80,5,35,0,0,0,0,1,19,10,20,0,7,0,53,34,0,0,0,0,1,19,0
7,10,0,53,34,40,80,5,35,0,0,0,0,1,19,10,20,0,7,0,53,34,0,0,0,0,1,19,0
7,10,0,53,34,40,80,5,35,0,0,0,0,1,19,10,20,0,7,0,53,34,0,0,0,0,1,19,0
7,10,0,53,33,40,80,5,35,0,0,0,0,1,19,10,20,0,7,0,53,34,0,0,0,0,1,19,0
7,10,0,53,33,40,80,5,35,0,0,0,0,1,19,10,20,0,7,0,53,33,0,0,0,0,1,19,0
7,10,0,53,33,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,33,0,0,0,0,1,19,0
7,10,0,53,32,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,33,0,0,0,0,1,18,0
7,10,0,53,32,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,32,0,0,0,0,1,18,0
7,10,0,53,32,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,32,0,0,0,0,1,18,0
7,10,0,53,32,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,32,0,0,0,0,1,18,0
7,10,0,53,31,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,32,0,0,0,0,1,18,0
7,10,0,53,31,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,31,0,0,0,0,1,18,0
7,10,0,53,31,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,31,0,0,0,0,1,18,0
7,10,0,53,31,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,31,0,0,0,0,1,18,0
7,10,0,53,30,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,31,0,0,0,0,1,18,0
7,10,0,53,30,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,30,0,0,0,0,1,18,0
7,10,0,53,30,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,30,0,0,0,0,1,18,0
7,10,0,53,30,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,30,0,0,0,0,1,18,0
7,10,0,53,29,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,30,0,0,0,0,1,18,0
7,10,0,53,29,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,29,0,0,0,0,1,18,0
7,10,0,53,29,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,29,0,0,0,0,1,18,0
7,10,0,53,29,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,29,0,0,0,0,1,18,0
7,10,0,53,29,40,80,5,35,0,0,0,0,1,18,10,20,0,7,0,53,29,0,0,0,0,1,18,0
7,10,0,53,28,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,29,0,0,0,0,1,18,0
7,10,0,53,28,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,28,0,0,0,0,1,17,0
7,10,0,53,28,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,28,0,0,0,0,1,17,0
7,10,0,53,27,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,28,0,0,0,0,1,17,0
7,10,0,53,27,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,27,0,0,0,0,1,17,0
7,10,0,53,27,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,27,0,0,0,0,1,17,0
7,10,0,53,27,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,27,0,0,0,0,1,17,0
7,10,0,53,27,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,27,0,0,0,0,1,17,0
7,10,0,53,26,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,27,0,0,0,0,1,17,0
7,10,0,53,26,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,26,0,0,0,0,1,17,0
7,10,0,53,26,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,26,0,0,0,0,1,17,0
7,10,0,53,26,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,26,0,0,0,0,1,17,0
7,10,0,53,26,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,26,0,0,0,0,1,17,0
7,10,0,53,25,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,26,0,0,0,0,1,17,0
7,10,0,53,25,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,25,0,0,0,0,1,17,0
7,10,0,53,25,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,25,0,0,0,0,1,17,0
7,10,0,53,25,40,80,5,35,0,0,0,0,1,17,10,20,0,7,0,53,25,0,0,0,0,1,17,0
8,10,0,53,24,40,80,5,35,0,0,0,0,1,16,10,20,0,7,0,53,25,0,0,0,0,1,17,0
8,10,0,53,24,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,24,0,0,0,0,1,16,0
8,10,0,53,24,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,24,0,0,0,0,1,16,0
8,10,0,53,24,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,24,0,0,0,0,1,16,0
8,10,0,53,24,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,24,0,0,0,0,1,16,0
8,10,0,53,23,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,24,0,0,0,0,1,16,0
8,10,0,53,23,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,23,0,0,0,0,1,16,0
8,10,0,53,23,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,23,0,0,0,0,1,16,0
8,10,0,53,23,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,23,0,0,0,0,1,16,0
8,10,0,53,23,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,23,0,0,0,0,1,16,0
8,10,0,53,22,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,23,0,0,0,0,1,16,0
8,10,0,53,22,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,22,0,0,0,0,1,16,0
8,10,0,53,22,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,22,0,0,0,0,1,16,0
8,10,0,53,22,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,22,0,0,0,0,1,16,0
8,10,0,53,22,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,22,0,0,0,0,1,16,0
8,10,0,53,22,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,22,0,0,0,0,1,16,0
8,10,0,53,21,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,22,0,0,0,0,1,16,0
8,10,0,53,21,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,21,0,0,0,0,1,16,0
8,10,0,53,21,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,21,0,0,0,0,1,16,0
8,10,0,53,21,40,80,5,35,0,0,0,0,1,16,10,20,0,8,0,53,21,0,0,0,0,1,16,0
8,10,0,53,21,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,21,0,0,0,0,1,16,0
8,10,0,53,21,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,21,0,0,0,0,1,15,0
8,10,0,53,20,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,21,0,0,0,0,1,15,0
8,10,0,53,20,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,20,0,0,0,0,1,15,0
8,10,0,53,20,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,20,0,0,0,0,1,15,0
8,10,0,53,20,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,20,0,0,0,0,1,15,0
8,10,0,53,19,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,20,0,0,0,0,1,15,0
8,10,0,53,19,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,19,0,0,0,0,1,15,0
8,10,0,53,19,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,19,0,0,0,0,1,15,0
8,10,0,53,19,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,19,0,0,0,0,1,15,0
8,10,0,53,19,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,19,0,0,0,0,1,15,0
8,10,0,53,19,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,19,0,0,0,0,1,15,0
8,10,0,53,19,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,19,0,0,0,0,1,15,0
8,10,0,53,18,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,19,0,0,0,0,1,15,0
8,10,0,53,18,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,18,0,0,0,0,1,15,0
8,10,0,53,18,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,18,0,0,0,0,1,15,0
8,10,0,53,18,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,18,0,0,0,0,1,15,0
8,10,0,53,17,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,18,0,0,0,0,1,15,0
8,10,0,53,17,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,17,0,0,0,0,1,15,0
8,10,0,53,17,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,17,0,0,0,0,1,15,0
8,10,0,53,17,40,80,5,35,0,0,0,0,1,15,10,20,0,8,0,53,17,0,0,0,0,1,15,0
8,10,0,53,17,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,17,0,0,0,0,1,15,0
8,10,0,53,17,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,17,0,0,0,0,1,14,0
8,10,0,53,17,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,17,0,0,0,0,1,14,0
8,10,0,53,16,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,17,0,0,0,0,1,14,0
8,10,0,53,16,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,16,0,0,0,0,1,14,0
8,10,0,53,16,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,16,0,0,0,0,1,14,0
8,10,0,53,16,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,16,0,0,0,0,1,14,0
8,10,0,53,16,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,16,0,0,0,0,1,14,0
8,10,0,53,16,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,16,0,0,0,0,1,14,0
8,10,0,53,15,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,16,0,0,0,0,1,14,0
8,10,0,53,15,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,15,0,0,0,0,1,14,0
8,10,0,53,15,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,15,0,0,0,0,1,14,0
8,10,0,53,15,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,15,0,0,0,0,1,14,0
8,10,0,53,15,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,15,0,0,0,0,1,14,0
8,10,0,53,15,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,15,0,0,0,0,1,14,0
8,10,0,53,14,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,15,0,0,0,0,1,14,0
8,10,0,53,14,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,14,0,0,0,0,1,14,0
8,10,0,53,14,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,14,0,0,0,0,1,14,0
8,10,0,53,14,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,14,0,0,0,0,1,14,0
8,10,0,53,14,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,14,0,0,0,0,1,14,0
8,10,0,53,14,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,14,0,0,0,0,1,14,0
8,10,0,53,14,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,14,0,0,0,0,1,14,0
8,10,0,53,14,40,80,5,35,0,0,0,0,1,14,10,20,0,8,0,53,14,0,0,0,0,1,14,0
8,10,0,53,14,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,14,0,0,0,0,1,14,0
8,10,0,53,13,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,14,0,0,0,0,1,13,0
8,10,0,53,13,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,13,0,0,0,0,1,13,0
8,10,0,53,13,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,13,0,0,0,0,1,13,0
8,10,0,53,13,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,13,0,0,0,0,1,13,0
8,10,0,53,13,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,13,0,0,0,0,1,13,0
8,10,0,53,13,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,13,0,0,0,0,1,13,0
8,10,0,53,13,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,13,0,0,0,0,1,13,0
8,10,0,53,12,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,13,0,0,0,0,1,13,0
8,10,0,53,12,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,12,0,0,0,0,1,13,0
8,10,0,53,12,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,12,0,0,0,0,1,13,0
8,10,0,53,12,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,12,0,0,0,0,1,13,0
8,10,0,53,12,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,12,0,0,0,0,1,13,0
8,10,0,53,12,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,12,0,0,0,0,1,13,0
8,10,0,53,12,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,12,0,0,0,0,1,13,0
8,10,0,53,11,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,12,0,0,0,0,1,13,0
8,10,0,53,11,40,80,5,35,0,0,0,0,1,13,10,20,0,8,0,53,11,0,0,0,0,1,13,0
