PLC3_InputRegisters_IW0,PLC3_MemoryRegisters_MW1,PLC3_Coils_QX00,PLC1_InputRegisters_IW0,PLC1_MemoryRegisters_MW0,PLC1_MemoryRegisters_MW1,PLC1_Coils_QX00,PLC1_Coils_QX01,PLC1_Coils_QX02,PLC2_InputRegisters_IW0,PLC2_MemoryRegisters_MW0,PLC2_MemoryRegisters_MW1,PLC2_Coils_QX00,prev_PLC3_InputRegisters_IW0,prev_PLC3_Coils_QX00,prev_PLC1_InputRegisters_IW0,prev_PLC1_Coils_QX00,prev_PLC1_Coils_QX01,prev_PLC1_Coils_QX02,prev_PLC2_InputRegisters_IW0,prev_PLC2_Coils_QX00,tmp
6,10,0,53,40,80,0,1,1,10,10,20,1,6,0,54,0,1,1,10,1,17823
6,10,0,53,40,80,0,1,1,10,10,20,1,6,0,53,0,1,1,10,1,17824
6,10,0,53,40,80,0,1,1,10,10,20,1,6,0,53,0,1,1,10,1,17825
6,10,0,53,40,80,0,1,1,11,10,20,1,6,0,53,0,1,1,10,1,17826
6,10,0,52,40,80,0,1,1,11,10,20,1,6,0,53,0,1,1,11,1,17827
6,10,0,52,40,80,0,1,1,11,10,20,1,6,0,52,0,1,1,11,1,17828
6,10,0,52,40,80,0,1,1,11,10,20,1,6,0,52,0,1,1,11,1,17829
6,10,0,52,40,80,0,1,1,11,10,20,1,6,0,52,0,1,1,11,1,17830
6,10,0,51,40,80,0,1,1,11,10,20,1,6,0,52,0,1,1,11,1,17831
6,10,0,51,40,80,0,1,1,11,10,20,1,6,0,51,0,1,1,11,1,17832
6,10,0,51,40,80,0,1,1,11,10,20,1,6,0,51,0,1,1,11,1,17833
6,10,0,51,40,80,0,1,1,11,10,20,1,6,0,51,0,1,1,11,1,17834
6,10,0,50,40,80,0,1,1,11,10,20,1,6,0,51,0,1,1,11,1,17835
6,10,0,50,40,80,0,1,1,12,10,20,1,6,0,50,0,1,1,11,1,17836
6,10,0,50,40,80,0,1,1,12,10,20,1,6,0,50,0,1,1,12,1,17837
6,10,0,49,40,80,0,1,1,12,10,20,1,6,0,50,0,1,1,12,1,17838
6,10,0,49,40,80,0,1,1,12,10,20,1,6,0,49,0,1,1,12,1,17839
6,10,0,49,40,80,0,1,1,12,10,20,1,6,0,49,0,1,1,12,1,17840
7,10,0,48,40,80,0,1,1,12,10,20,1,6,0,49,0,1,1,12,1,17841
7,10,0,48,40,80,0,1,1,12,10,20,1,7,0,48,0,1,1,12,1,17842
7,10,0,48,40,80,0,1,1,12,10,20,1,7,0,48,0,1,1,12,1,17843
7,10,0,48,40,80,0,1,1,12,10,20,1,7,0,48,0,1,1,12,1,17844
7,10,0,47,40,80,0,1,1,12,10,20,1,7,0,48,0,1,1,12,1,17845
7,10,0,47,40,80,0,1,1,12,10,20,1,7,0,47,0,1,1,12,1,17846
7,10,0,47,40,80,0,1,1,13,10,20,1,7,0,47,0,1,1,12,1,17847
7,10,0,47,40,80,0,1,1,13,10,20,1,7,0,47,0,1,1,13,1,17848
7,10,0,46,40,80,0,1,1,13,10,20,1,7,0,47,0,1,1,13,1,17849
7,10,0,46,40,80,0,1,1,13,10,20,1,7,0,46,0,1,1,13,1,17850
7,10,0,46,40,80,0,1,1,13,10,20,1,7,0,46,0,1,1,13,1,17851
7,10,0,46,40,80,0,1,1,13,10,20,1,7,0,46,0,1,1,13,1,17852
7,10,0,45,40,80,0,1,1,13,10,20,1,7,0,46,0,1,1,13,1,17853
7,10,0,45,40,80,0,1,1,13,10,20,1,7,0,45,0,1,1,13,1,17854
7,10,0,45,40,80,0,1,1,13,10,20,1,7,0,45,0,1,1,13,1,17855
7,10,0,45,40,80,0,1,1,13,10,20,1,7,0,45,0,1,1,13,1,17856
7,10,0,44,40,80,0,1,1,13,10,20,1,7,0,45,0,1,1,13,1,17857
7,10,0,44,40,80,0,1,1,14,10,20,1,7,0,44,0,1,1,13,1,17858
7,10,0,44,40,80,0,1,1,14,10,20,1,7,0,44,0,1,1,14,1,17859
7,10,0,44,40,80,0,1,1,14,10,20,1,7,0,44,0,1,1,14,1,17860
7,10,0,43,40,80,0,1,1,14,10,20,1,7,0,44,0,1,1,14,1,17861
7,10,0,43,40,80,0,1,1,14,10,20,1,7,0,43,0,1,1,14,1,17862
7,10,0,43,40,80,0,1,1,14,10,20,1,7,0,43,0,1,1,14,1,17863
7,10,0,43,40,80,0,1,1,14,10,20,1,7,0,43,0,1,1,14,1,17864
7,10,0,42,40,80,0,1,1,14,10,20,1,7,0,43,0,1,1,14,1,17865
7,10,0,42,40,80,0,1,1,14,10,20,1,7,0,42,0,1,1,14,1,17866
7,10,0,41,40,80,0,1,1,15,10,20,1,7,0,42,0,1,1,14,1,17867
7,10,0,41,40,80,0,1,1,15,10,20,1,7,0,41,0,1,1,15,1,17868
7,10,0,41,40,80,0,1,1,15,10,20,1,7,0,41,0,1,1,15,1,17869
7,10,0,41,40,80,0,1,1,15,10,20,1,7,0,41,0,1,1,15,1,17870
7,10,0,41,40,80,0,1,1,15,10,20,1,7,0,41,0,1,1,15,1,17871
7,10,0,40,40,80,1,1,1,15,10,20,1,7,0,41,0,1,1,15,1,17872
7,10,0,40,40,80,1,1,1,15,10,20,1,7,0,40,1,1,1,15,1,17873
7,10,0,40,40,80,1,1,1,15,10,20,1,7,0,40,1,1,1,15,1,17874
7,10,0,40,40,80,1,1,1,15,10,20,1,7,0,40,1,1,1,15,1,17875
7,10,0,40,40,80,1,1,1,15,10,20,1,7,0,40,1,1,1,15,1,17876
7,10,0,41,40,80,1,1,1,15,10,20,1,7,0,40,1,1,1,15,1,17877
7,10,0,41,40,80,1,1,1,15,10,20,1,7,0,41,1,1,1,15,1,17878
7,10,0,41,40,80,1,1,1,15,10,20,1,7,0,41,1,1,1,15,1,17879
7,10,0,41,40,80,1,1,1,15,10,20,1,7,0,41,1,1,1,15,1,17880
7,10,0,41,40,80,1,1,1,15,10,20,1,7,0,41,1,1,1,15,1,17881
7,10,0,41,40,80,1,1,1,15,10,20,1,7,0,41,1,1,1,15,1,17882
7,10,0,41,40,80,1,1,1,16,10,20,1,7,0,41,1,1,1,15,1,17883
7,10,0,41,40,80,1,1,1,16,10,20,1,7,0,41,1,1,1,16,1,17884
7,10,0,42,40,80,1,1,1,16,10,20,1,7,0,41,1,1,1,16,1,17885
7,10,0,42,40,80,1,1,1,16,10,20,1,7,0,42,1,1,1,16,1,17886
7,10,0,42,40,80,1,1,1,16,10,20,1,7,0,42,1,1,1,16,1,17887
7,10,0,42,40,80,1,1,1,16,10,20,1,7,0,42,1,1,1,16,1,17888
7,10,0,42,40,80,1,1,1,16,10,20,1,7,0,42,1,1,1,16,1,17889
7,10,0,42,40,80,1,1,1,16,10,20,1,7,0,42,1,1,1,16,1,17890
7,10,0,43,40,80,1,1,1,16,10,20,1,7,0,42,1,1,1,16,1,17891
7,10,0,43,40,80,1,1,1,16,10,20,1,7,0,43,1,1,1,16,1,17892
7,10,0,43,40,80,1,1,1,17,10,20,1,7,0,43,1,1,1,16,1,17893
7,10,0,43,40,80,1,1,1,17,10,20,1,7,0,43,1,1,1,17,1,17894
7,10,0,43,40,80,1,1,1,17,10,20,1,7,0,43,1,1,1,17,1,17895
7,10,0,43,40,80,1,1,1,17,10,20,1,7,0,43,1,1,1,17,1,17896
7,10,0,43,40,80,1,1,1,17,10,20,1,7,0,43,1,1,1,17,1,17897
7,10,0,43,40,80,1,1,1,17,10,20,1,7,0,43,1,1,1,17,1,17898
7,10,0,44,40,80,1,1,1,17,10,20,1,7,0,43,1,1,1,17,1,17899
7,10,0,44,40,80,1,1,1,17,10,20,1,7,0,44,1,1,1,17,1,17900
7,10,0,44,40,80,1,1,1,17,10,20,1,7,0,44,1,1,1,17,1,17901
7,10,0,44,40,80,1,1,1,17,10,20,1,7,0,44,1,1,1,17,1,17902
7,10,0,44,40,80,1,1,1,17,10,20,1,7,0,44,1,1,1,17,1,17903
7,10,0,44,40,80,1,1,1,17,10,20,1,7,0,44,1,1,1,17,1,17904
7,10,0,44,40,80,1,1,1,17,10,20,1,7,0,44,1,1,1,17,1,17905
7,10,0,44,40,80,1,1,1,17,10,20,1,7,0,44,1,1,1,17,1,17906
7,10,0,44,40,80,1,1,1,18,10,20,1,7,0,44,1,1,1,17,1,17907
7,10,0,44,40,80,1,1,1,18,10,20,1,7,0,44,1,1,1,18,1,17908
7,10,0,45,40,80,1,1,1,18,10,20,1,7,0,44,1,1,1,18,1,17909
7,10,0,45,40,80,1,1,1,18,10,20,1,7,0,45,1,1,1,18,1,17910
7,10,0,45,40,80,1,1,1,18,10,20,1,7,0,45,1,1,1,18,1,17911
7,10,0,45,40,80,1,1,1,18,10,20,1,7,0,45,1,1,1,18,1,17912
7,10,0,45,40,80,1,1,1,18,10,20,1,7,0,45,1,1,1,18,1,17913
7,10,0,45,40,80,1,1,1,18,10,20,1,7,0,45,1,1,1,18,1,17914
7,10,0,45,40,80,1,1,1,18,10,20,1,7,0,45,1,1,1,18,1,17915
7,10,0,46,40,80,1,1,1,18,10,20,1,7,0,45,1,1,1,18,1,17916
7,10,0,46,40,80,1,1,1,18,10,20,1,7,0,46,1,1,1,18,1,17917
7,10,0,46,40,80,1,1,1,18,10,20,1,7,0,46,1,1,1,18,1,17918
7,10,0,46,40,80,1,1,1,19,10,20,1,7,0,46,1,1,1,18,1,17919
7,10,0,46,40,80,1,1,1,19,10,20,1,7,0,46,1,1,1,19,1,17920
7,10,0,46,40,80,1,1,1,19,10,20,1,7,0,46,1,1,1,19,1,17921
7,10,0,46,40,80,1,1,1,19,10,20,1,7,0,46,1,1,1,19,1,17922
7,10,0,46,40,80,1,1,1,19,10,20,1,7,0,46,1,1,1,19,1,17923
7,10,0,47,40,80,1,1,1,19,10,20,1,7,0,46,1,1,1,19,1,17924
7,10,0,47,40,80,1,1,1,19,10,20,1,7,0,47,1,1,1,19,1,17925
7,10,0,47,40,80,1,1,1,19,10,20,1,7,0,47,1,1,1,19,1,17926
7,10,0,47,40,80,1,1,1,19,10,20,1,7,0,47,1,1,1,19,1,17927
7,10,0,47,40,80,1,1,1,19,10,20,1,7,0,47,1,1,1,19,1,17928
7,10,0,47,40,80,1,1,1,19,10,20,1,7,0,47,1,1,1,19,1,17929
7,10,0,47,40,80,1,1,1,19,10,20,1,7,0,47,1,1,1,19,1,17930
7,10,0,47,40,80,1,1,1,19,10,20,1,7,0,47,1,1,1,19,1,17931
7,10,0,47,40,80,1,1,1,20,10,20,0,7,0,47,1,1,1,19,1,17932
7,10,0,48,40,80,1,1,1,20,10,20,0,7,0,47,1,1,1,20,0,17933
7,10,0,48,40,80,1,1,1,20,10,20,0,7,0,48,1,1,1,20,0,17934
7,10,0,48,40,80,1,1,1,20,10,20,0,7,0,48,1,1,1,20,0,17935
7,10,0,48,40,80,1,1,1,20,10,20,0,7,0,48,1,1,1,20,0,17936
7,10,0,48,40,80,1,1,1,20,10,20,0,7,0,48,1,1,1,20,0,17937
7,10,0,48,40,80,1,1,1,20,10,20,0,7,0,48,1,1,1,20,0,17938
7,10,0,48,40,80,1,0,0,20,10,20,0,7,0,48,1,1,1,20,0,17939
7,10,0,48,40,80,1,0,0,20,10,20,0,7,0,48,1,0,0,20,0,17940
7,10,0,48,40,80,1,0,0,20,10,20,0,7,0,48,1,0,0,20,0,17941
7,10,0,49,40,80,1,0,0,20,10,20,0,7,0,48,1,0,0,20,0,17942
7,10,0,49,40,80,1,0,0,20,10,20,0,7,0,49,1,0,0,20,0,17943
7,10,0,49,40,80,1,0,0,20,10,20,0,7,0,49,1,0,0,20,0,17944
7,10,0,50,40,80,1,0,0,20,10,20,0,7,0,49,1,0,0,20,0,17945
7,10,0,50,40,80,1,0,0,20,10,20,0,7,0,50,1,0,0,20,0,17946
7,10,0,50,40,80,1,0,0,20,10,20,0,7,0,50,1,0,0,20,0,17947
7,10,0,51,40,80,1,0,0,20,10,20,0,7,0,50,1,0,0,20,0,17948
7,10,0,51,40,80,1,0,0,20,10,20,0,7,0,51,1,0,0,20,0,17949
7,10,0,52,40,80,1,0,0,20,10,20,0,7,0,51,1,0,0,20,0,17950
7,10,0,52,40,80,1,0,0,20,10,20,0,7,0,52,1,0,0,20,0,17951
7,10,0,53,40,80,1,0,0,20,10,20,0,7,0,52,1,0,0,20,0,17952
7,10,0,53,40,80,1,0,0,20,10,20,0,7,0,53,1,0,0,20,0,17953
7,10,0,53,40,80,1,0,0,20,10,20,0,7,0,53,1,0,0,20,0,17954
7,10,0,54,40,80,1,0,0,20,10,20,0,7,0,53,1,0,0,20,0,17955
7,10,0,54,40,80,1,0,0,19,10,20,0,7,0,54,1,0,0,20,0,17956
7,10,0,54,40,80,1,0,0,19,10,20,0,7,0,54,1,0,0,19,0,17957
7,10,0,55,40,80,1,0,0,19,10,20,0,7,0,54,1,0,0,19,0,17958
7,10,0,55,40,80,1,0,0,19,10,20,0,7,0,55,1,0,0,19,0,17959
7,10,0,55,40,80,1,0,0,19,10,20,0,7,0,55,1,0,0,19,0,17960
7,10,0,56,40,80,1,0,0,19,10,20,0,7,0,55,1,0,0,19,0,17961
7,10,0,56,40,80,1,0,0,19,10,20,0,7,0,56,1,0,0,19,0,17962
7,10,0,57,40,80,1,0,0,19,10,20,0,7,0,56,1,0,0,19,0,17963
7,10,0,57,40,80,1,0,0,19,10,20,0,7,0,57,1,0,0,19,0,17964
7,10,0,57,40,80,1,0,0,19,10,20,0,7,0,57,1,0,0,19,0,17965
7,10,0,57,40,80,1,0,0,19,10,20,0,7,0,57,1,0,0,19,0,17966
7,10,0,58,40,80,1,0,0,19,10,20,0,7,0,57,1,0,0,19,0,17967
7,10,0,58,40,80,1,0,0,19,10,20,0,7,0,58,1,0,0,19,0,17968
7,10,0,59,40,80,1,0,0,19,10,20,0,7,0,58,1,0,0,19,0,17969
7,10,0,59,40,80,1,0,0,19,10,20,0,7,0,59,1,0,0,19,0,17970
7,10,0,59,40,80,1,0,0,19,10,20,0,7,0,59,1,0,0,19,0,17971
7,10,0,60,40,80,1,0,0,19,10,20,0,7,0,59,1,0,0,19,0,17972
7,10,0,60,40,80,1,0,0,19,10,20,0,7,0,60,1,0,0,19,0,17973
7,10,0,60,40,80,1,0,0,19,10,20,0,7,0,60,1,0,0,19,0,17974
7,10,0,61,40,80,1,0,0,19,10,20,0,7,0,60,1,0,0,19,0,17975
7,10,0,62,40,80,1,0,0,19,10,20,0,7,0,61,1,0,0,19,0,17976
7,10,0,62,40,80,1,0,0,19,10,20,0,7,0,62,1,0,0,19,0,17977
7,10,0,62,40,80,1,0,0,18,10,20,0,7,0,62,1,0,0,19,0,17978
7,10,0,63,40,80,1,0,0,18,10,20,0,7,0,62,1,0,0,18,0,17979
7,10,0,64,40,80,1,0,0,18,10,20,0,7,0,63,1,0,0,18,0,17980
7,10,0,64,40,80,1,0,0,18,10,20,0,7,0,64,1,0,0,18,0,17981
7,10,0,64,40,80,1,0,0,18,10,20,0,7,0,64,1,0,0,18,0,17982
7,10,0,65,40,80,1,0,0,18,10,20,0,7,0,64,1,0,0,18,0,17983
7,10,0,65,40,80,1,0,0,18,10,20,0,7,0,65,1,0,0,18,0,17984
7,10,0,66,40,80,1,0,0,18,10,20,0,7,0,65,1,0,0,18,0,17985
7,10,0,67,40,80,1,0,0,18,10,20,0,7,0,66,1,0,0,18,0,17986
7,10,0,67,40,80,1,0,0,18,10,20,0,7,0,67,1,0,0,18,0,17987
7,10,0,67,40,80,1,0,0,18,10,20,0,7,0,67,1,0,0,18,0,17988
7,10,0,67,40,80,1,0,0,18,10,20,0,7,0,67,1,0,0,18,0,17989
7,10,0,68,40,80,1,0,0,18,10,20,0,7,0,67,1,0,0,18,0,17990
7,10,0,68,40,80,1,0,0,18,10,20,0,7,0,68,1,0,0,18,0,17991
7,10,0,69,40,80,1,0,0,18,10,20,0,7,0,68,1,0,0,18,0,17992
7,10,0,69,40,80,1,0,0,18,10,20,0,7,0,69,1,0,0,18,0,17993
7,10,0,70,40,80,1,0,0,18,10,20,0,7,0,69,1,0,0,18,0,17994
7,10,0,70,40,80,1,0,0,18,10,20,0,7,0,70,1,0,0,18,0,17995
7,10,0,70,40,80,1,0,0,18,10,20,0,7,0,70,1,0,0,18,0,17996
7,10,0,71,40,80,1,0,0,17,10,20,0,7,0,70,1,0,0,18,0,17997
7,10,0,71,40,80,1,0,0,17,10,20,0,7,0,71,1,0,0,17,0,17998
7,10,0,72,40,80,1,0,0,17,10,20,0,7,0,71,1,0,0,17,0,17999
7,10,0,72,40,80,1,0,0,17,10,20,0,7,0,72,1,0,0,17,0,18000
7,10,0,73,40,80,1,0,0,17,10,20,0,7,0,72,1,0,0,17,0,18001
7,10,0,73,40,80,1,0,0,17,10,20,0,7,0,73,1,0,0,17,0,18002
7,10,0,73,40,80,1,0,0,17,10,20,0,7,0,73,1,0,0,17,0,18003
7,10,0,74,40,80,1,0,0,17,10,20,0,7,0,73,1,0,0,17,0,18004
7,10,0,75,40,80,1,0,0,17,10,20,0,7,0,74,1,0,0,17,0,18005
7,10,0,75,40,80,1,0,0,17,10,20,0,7,0,75,1,0,0,17,0,18006
7,10,0,75,40,80,1,0,0,17,10,20,0,7,0,75,1,0,0,17,0,18007
7,10,0,76,40,80,1,0,0,17,10,20,0,7,0,75,1,0,0,17,0,18008
7,10,0,76,40,80,1,0,0,17,10,20,0,7,0,76,1,0,0,17,0,18009
7,10,0,77,40,80,1,0,0,17,10,20,0,7,0,76,1,0,0,17,0,18010
7,10,0,77,40,80,1,0,0,17,10,20,0,7,0,77,1,0,0,17,0,18011
7,10,0,77,40,80,1,0,0,17,10,20,0,7,0,77,1,0,0,17,0,18012
7,10,0,78,40,80,1,0,0,17,10,20,0,7,0,77,1,0,0,17,0,18013
7,10,0,78,40,80,1,0,0,17,10,20,0,7,0,78,1,0,0,17,0,18014
7,10,0,78,40,80,1,0,0,17,10,20,0,7,0,78,1,0,0,17,0,18015
7,10,0,79,40,80,1,0,0,17,10,20,0,7,0,78,1,0,0,17,0,18016
7,10,0,79,40,80,1,0,0,16,10,20,0,7,0,79,1,0,0,17,0,18017
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,79,1,0,0,16,0,18018
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18019
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18020
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18021
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18022
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18023
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18024
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18025
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18026
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18027
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18028
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18029
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18030
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18031
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18032
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18033
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18034
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18035
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18036
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18037
7,10,0,80,40,80,0,0,0,16,10,20,0,7,0,80,0,0,0,16,0,18038
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,16,0,18039
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18040
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18041
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18042
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18043
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18044
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18045
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18046
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18047
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18048
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18049
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18050
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18051
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18052
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18053
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18054
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18055
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18056
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18057
7,10,0,80,40,80,0,0,0,15,10,20,0,7,0,80,0,0,0,15,0,18058
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,15,0,18059
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18060
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18061
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18062
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18063
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18064
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18065
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18066
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18067
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18068
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18069
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18070
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18071
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18072
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18073
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18074
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18075
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18076
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18077
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18078
7,10,0,80,40,80,0,0,0,14,10,20,0,7,0,80,0,0,0,14,0,18079
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,14,0,18080
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18081
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18082
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18083
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18084
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18085
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18086
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18087
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18088
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18089
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18090
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18091
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18092
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18093
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18094
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18095
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18096
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18097
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18098
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18099
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18100
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18101
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18102
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18103
7,10,0,80,40,80,0,0,0,13,10,20,0,7,0,80,0,0,0,13,0,18104
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,13,0,18105
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18106
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18107
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18108
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18109
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18110
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18111
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18112
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18113
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18114
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18115
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18116
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18117
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18118
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18119
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18120
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18121
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18122
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18123
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18124
7,10,0,80,40,80,0,0,0,12,10,20,0,7,0,80,0,0,0,12,0,18125
