timestamp,PLC1_IR0,PLC1_C0,PLC1_C1,PLC1_C2,PLC2_IR0,PLC2_C0,PLC3_IR0,PLC3_C0,PLC3_C1
5313,56,False,False,False,11,False,1,False,False
5321,55,False,True,True,11,True,1,False,False
5329,50,False,True,True,14,True,1,False,False
5337,45,False,True,True,18,True,2,False,False
5345,41,False,True,True,20,False,2,False,False
5353,44,True,False,False,20,False,2,False,False
5361,49,True,False,False,19,False,2,False,False
5369,54,True,False,False,17,False,2,False,False
5377,60,True,False,False,16,False,2,False,False
5385,64,True,False,False,15,False,2,False,False
5393,71,True,False,False,13,False,2,False,False
5401,76,True,False,False,15,False,0,False,False
5409,80,False,False,False,14,False,0,False,False
5417,80,False,False,False,12,False,0,False,False
5425,80,False,False,False,11,False,0,False,False
5433,80,False,False,False,11,False,0,False,False
5441,77,False,True,True,12,True,0,False,False
5449,73,False,True,True,15,True,1,False,False
5457,67,False,True,True,19,False,1,False,False
5465,66,False,False,False,19,False,1,False,False
5473,66,False,False,False,17,False,1,False,False
5481,66,False,False,False,16,False,1,False,False
5489,66,False,False,False,15,False,1,False,False
5497,66,False,False,False,14,False,1,False,False
5505,66,False,False,False,13,False,2,False,False
5513,66,False,False,False,12,False,2,False,False
5521,66,False,False,False,11,False,2,False,False
5529,64,False,True,True,12,True,2,False,False
5537,59,False,True,True,16,True,2,False,False
5545,54,False,True,True,19,True,2,False,False
5553,51,False,False,False,21,False,2,False,False
5561,51,False,False,False,20,False,2,False,False
5569,51,False,False,False,18,False,2,False,False
5577,51,False,False,False,20,False,0,False,False
5585,51,False,False,False,18,False,0,False,False
5593,51,False,False,False,16,False,0,False,False
5601,51,False,False,False,16,False,0,False,False
5609,51,False,False,False,14,False,1,False,False
5617,51,False,False,False,13,False,1,False,False
5625,51,False,False,False,12,False,1,False,False
5633,51,False,False,False,11,False,1,False,False
5641,49,False,True,True,12,True,1,False,False
5649,45,False,True,True,15,True,1,False,False
5657,41,False,True,True,17,True,1,False,False
5665,41,True,True,True,19,True,1,False,False
5673,43,True,False,False,21,False,1,False,False
5681,49,True,False,False,19,False,2,False,False
5689,55,True,False,False,17,False,2,False,False
5697,61,True,False,False,16,False,2,False,False
5705,66,True,False,False,15,False,2,False,False
5713,70,True,False,False,14,False,2,False,False
5721,76,True,False,False,13,False,2,False,False
5729,80,False,False,False,12,False,2,False,False
5737,80,False,False,False,11,False,2,False,False
5745,80,False,False,False,10,True,2,False,False
5753,75,False,True,True,16,True,0,False,False
5761,72,False,True,True,19,True,0,False,False
5769,69,False,False,False,20,False,0,False,False
5777,69,False,False,False,18,False,0,False,False
5785,69,False,False,False,17,False,1,False,False
5793,69,False,False,False,15,False,1,False,False
5801,69,False,False,False,14,False,1,False,False
5809,69,False,False,False,12,False,1,False,False
5817,69,False,False,False,11,False,1,False,False
5825,69,False,False,False,10,True,1,False,False
5833,65,False,True,True,13,True,1,False,False
5841,60,False,True,True,16,True,1,False,False
5849,56,False,True,True,19,True,2,False,False
5857,54,False,False,False,20,False,2,False,False
5865,54,False,False,False,19,False,2,False,False
5873,54,False,False,False,18,False,2,False,False
5881,54,False,False,False,16,False,2,False,False
5889,54,False,False,False,15,False,2,False,False
5897,54,False,False,False,14,False,2,False,False
5905,54,False,False,False,13,False,2,False,False
5913,54,False,False,False,14,False,0,False,False
5921,54,False,False,False,14,False,0,False,False
5929,54,False,False,False,12,False,0,False,False
5937,54,False,False,False,11,False,0,False,False
5945,54,False,True,True,11,True,0,False,False
5953,50,False,True,True,13,True,1,False,False
5961,45,False,True,True,16,True,1,False,False
5969,41,False,True,True,19,True,1,False,False
5977,43,True,False,False,20,False,1,False,False
5985,49,True,False,False,19,False,1,False,False
5993,56,True,False,False,17,False,1,False,False
