timestamp,PLC1_IR0,PLC1_IR1,PLC1_IR2,PLC1_IR3,PLC1_IR4,PLC1_IR5,PLC1_C0,PLC1_C1,PLC1_C2,PLC1_C3,PLC1_C4,PLC1_C5,PLC1_C6,PLC1_DR0,PLC1_DR1,PLC1_DR2,PLC1_DR3,PLC1_DR4,PLC1_DR5,PLC2_IR0,PLC2_IR1,PLC2_IR2,PLC2_IR3,PLC2_IR4,PLC2_IR5,PLC2_C0,PLC2_C1,PLC2_C2,PLC2_C3,PLC2_C4,PLC2_C5,PLC2_C6,PLC2_C7,PLC2_C10,PLC2_DR0,PLC2_DR1,PLC2_DR2,PLC2_DR3,PLC2_DR4,PLC2_DR5
1768574977.065866,26266,14745,14468,12255,12000,18746,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11429,17777,12208,11981,18743,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574978.4809623,26266,14747,14550,12226,11970,18758,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11429,17777,12208,11981,18743,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574979.196218,26266,14749,14623,12213,11959,18833,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11413,17730,12230,11992,18751,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574980.4855373,26266,14751,15068,12172,11922,18824,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11381,17786,12205,11978,18801,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574980.8719099,26266,14751,15068,12172,11922,18824,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11364,17836,12196,11976,18819,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574981.3778503,26266,14754,14648,12198,11952,18833,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11364,17836,12196,11976,18819,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574982.0967438,26266,14754,14648,12198,11952,18833,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11347,17860,12193,11974,18825,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574982.4199517,26266,14755,15097,12155,11914,18745,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11347,17860,12193,11974,18825,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574983.3517194,26266,14758,14471,12256,12011,18741,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11330,17913,12168,11956,18811,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574984.8236754,26266,14759,15088,12162,11917,18741,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11313,17983,12154,11946,18809,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574985.3165534,26266,14759,15088,12162,11917,18741,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11296,17849,12193,11977,18736,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574985.919027,26266,14761,15021,12188,11941,18733,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11296,17849,12193,11977,18736,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574986.5335667,26266,14761,15021,12188,11941,18733,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11280,17875,12180,11966,18729,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574987.4583452,26266,14762,15033,12184,11940,18828,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11263,17881,12178,11963,18743,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574988.3051949,26266,14764,15089,12157,11917,18810,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11246,17897,12179,11965,18777,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574989.5096757,26266,14766,14646,12204,11964,18836,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11246,17897,12179,11965,18777,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574990.180515,26266,14768,15098,12160,11921,18821,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11229,17954,12161,11961,18814,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574990.6066701,26266,14768,15098,12160,11921,18821,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11229,17954,12161,11961,18814,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574991.0632756,26266,14770,14534,12239,12005,18828,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11196,17874,12174,11967,18837,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574991.5562634,26266,14770,14534,12239,12005,18828,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11196,17874,12174,11967,18837,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574992.3594513,26266,14773,15093,12159,11926,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11179,17866,12177,11970,18851,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574992.7742753,26266,14773,15093,12159,11926,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11179,17866,12177,11970,18851,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574993.2521708,26266,14775,15015,12191,11949,18787,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11163,17878,12178,11966,18763,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574993.62256,26266,14775,15015,12191,11949,18787,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11163,17878,12178,11966,18763,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574994.233793,26266,14776,15026,12195,11953,18790,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11146,17840,12192,11984,18780,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574994.6804035,26266,14776,15026,12195,11953,18790,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11146,17840,12192,11984,18780,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574995.440139,26266,14779,14588,12216,11987,18819,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11129,17786,12202,11992,18795,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574996.1304588,26266,14779,14588,12216,11987,18819,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11112,17934,12159,11959,18802,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574996.8441625,26266,14781,15038,12190,11955,18828,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11112,17934,12159,11959,18802,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574998.270047,26266,14784,14534,12238,12010,18827,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11096,17838,12184,11979,18782,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574998.6560137,26266,14784,14534,12238,12010,18827,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11080,17852,12193,11982,18830,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574999.0567017,26266,14786,14619,12206,11988,18819,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11080,17852,12193,11982,18830,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768574999.6591535,26266,14786,14619,12206,11988,18819,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11080,17852,12193,11982,18830,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575000.0338945,26266,14789,14599,12216,11996,18740,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11064,17843,12189,11978,18834,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575000.4445624,26266,14789,14599,12216,11996,18740,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11064,17843,12189,11978,18834,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575001.13839,26266,14791,14562,12223,12000,18728,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11048,17954,12152,11959,18814,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575002.078869,26266,14794,14622,12211,11993,18747,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11043,17786,12210,11957,18773,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575003.1351697,26266,14799,15005,12192,11963,18784,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11053,17878,12181,11937,18782,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575004.4264498,26266,14802,15042,12186,11955,18839,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11063,17825,12191,11941,18754,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575007.462628,26266,14807,14633,12203,11997,18805,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11094,17840,12186,11944,18841,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575008.3172345,26266,14811,14651,12200,11990,18816,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11094,17840,12186,11944,18841,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575008.9844956,26266,14811,15047,12181,11963,18799,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11116,17715,12233,11979,18848,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575010.3394203,26266,14811,14543,12240,12045,18831,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11116,17715,12233,11979,18848,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575011.1511283,26266,14810,14611,12218,12025,18827,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11126,17885,12171,11944,18789,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575012.231776,26266,14810,14638,12208,12019,18789,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11133,17835,12193,11958,18826,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575013.1925292,26266,14810,14584,12222,12028,18813,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11147,17975,12147,11932,18806,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575013.5914378,26266,14810,14584,12222,12028,18813,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11147,17975,12147,11932,18806,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575014.1121442,26266,14813,14637,12209,12011,18815,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11154,17795,12203,11970,18807,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575014.5279613,26266,14813,14637,12209,12011,18815,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11154,17795,12203,11970,18807,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575015.288016,26266,14814,15061,12182,11973,18801,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11163,17951,12157,11936,18835,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575015.9937952,26266,14814,15061,12182,11973,18801,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11163,17951,12157,11936,18835,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575016.5086207,26266,14816,15095,12167,11964,18772,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11172,17889,12178,11951,18848,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575017.0594237,26266,14816,15095,12167,11964,18772,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11172,17889,12178,11951,18848,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575017.4510024,26266,14817,15128,12158,11954,18775,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11181,17836,12187,11959,18806,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575017.9138055,26266,14817,15128,12158,11954,18775,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11181,17836,12187,11959,18806,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575018.3283901,26266,14817,15128,12158,11954,18775,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11181,17836,12187,11959,18806,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575018.6404383,26266,14818,15008,12211,11990,18770,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11190,17944,12151,11930,18813,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575019.253483,26266,14818,15008,12211,11990,18770,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11190,17944,12151,11930,18813,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575019.7300768,26266,14819,15087,12177,11966,18778,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11200,17795,12202,11967,18797,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575020.5258386,26266,14819,15087,12177,11966,18778,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11209,17834,12196,11966,18807,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575022.0957904,26266,14822,15107,12167,11961,18859,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11218,17865,12182,11959,18786,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575023.1606925,26266,14824,15057,12195,11986,18850,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11227,17877,12173,11953,18781,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575023.670276,26266,14824,15057,12195,11986,18850,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11246,17852,12187,11961,18824,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575024.6442747,26266,14826,15048,12192,11987,18854,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11246,17852,12187,11961,18824,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575025.577406,26266,14829,14573,12247,12062,18791,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11256,17833,12184,11958,18825,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575026.1968951,26266,14829,14573,12247,12062,18791,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11266,17893,12173,11957,18839,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575026.788232,26266,14830,15046,12204,11997,18783,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11266,17893,12173,11957,18839,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575027.2932918,26266,14830,15046,12204,11997,18783,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11276,17784,12207,11979,18797,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575028.842707,26266,14833,15069,12194,11988,18789,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11285,17917,12166,11954,18776,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575029.4668715,26266,14833,15069,12194,11988,18789,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11294,17961,12156,11947,18767,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575029.9067283,26266,14834,15131,12169,11974,18760,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11294,17961,12156,11947,18767,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575031.1857548,26266,14836,15018,12213,12003,18814,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11303,17953,12150,11946,18747,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575032.2128782,26266,14838,15020,12217,12007,18776,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11312,17848,12194,11977,18780,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575033.8470132,26266,14839,15105,12176,11984,18774,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11331,17959,12158,11953,18810,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575034.6374424,26266,14840,15097,12185,11991,18794,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11331,17959,12158,11953,18810,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575035.4548352,26266,14841,15040,12213,12009,18747,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11349,17774,12216,11989,18796,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575035.9631436,26266,14841,15040,12213,12009,18747,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11349,17774,12216,11989,18796,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575036.446561,26266,14843,14633,12238,12069,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11359,17714,12233,12009,18772,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575036.872707,26266,14843,14633,12238,12069,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11359,17714,12233,12009,18772,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575038.4229236,26266,14845,15111,12184,11993,18844,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11377,17845,12188,11978,18787,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575038.828662,26266,14845,15111,12184,11993,18844,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11377,17845,12188,11978,18787,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575039.284855,26266,14845,15111,12184,11993,18844,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11387,17844,12185,11977,18794,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575039.844441,26266,14847,14636,12229,12063,18813,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11387,17844,12185,11977,18794,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575040.1524854,26266,14847,14636,12229,12063,18813,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11387,17844,12185,11977,18794,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575040.5005,26266,14847,14636,12229,12063,18813,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11396,17834,12194,11979,18840,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575041.0327013,26266,14848,15142,12179,11986,18861,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11396,17834,12194,11979,18840,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575041.5212672,26266,14848,15142,12179,11986,18861,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11406,17933,12161,11954,18811,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575042.0666676,26266,14850,15061,12213,12011,18829,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11406,17933,12161,11954,18811,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575042.5908873,26266,14850,15061,12213,12011,18829,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11406,17933,12161,11954,18811,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575043.0574782,26266,14851,15063,12214,12016,18751,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11415,17881,12178,11972,18856,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575043.8217998,26266,14851,15063,12214,12016,18751,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11425,17815,12192,11981,18839,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575044.2505162,26266,14852,15022,12229,12024,18719,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11425,17815,12192,11981,18839,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575044.862499,26266,14852,15022,12229,12024,18719,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11434,17923,12167,11960,18772,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575045.3580413,26266,14853,15104,12194,11998,18760,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11434,17923,12167,11960,18772,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575045.788579,26266,14853,15104,12194,11998,18760,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11434,17923,12167,11960,18772,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575046.3131506,26266,14854,15057,12210,12008,18711,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11452,17869,12185,11978,18762,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575046.7355185,26266,14854,15057,12210,12008,18711,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11452,17869,12185,11978,18762,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575047.1099448,26266,14854,15057,12210,12008,18711,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11460,17905,12174,11971,18760,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575047.5266347,26266,14855,15085,12207,12009,18872,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11460,17905,12174,11971,18760,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575048.024514,26266,14855,15085,12207,12009,18872,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11460,17905,12174,11971,18760,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575048.4257064,26266,14856,15120,12201,12009,18847,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11470,17784,12203,11988,18711,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575049.0104828,26266,14856,15120,12201,12009,18847,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11470,17784,12203,11988,18711,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575050.0249941,26266,14857,15173,12174,11986,18844,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11479,17953,12153,11953,18837,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575050.8384554,26266,14859,15023,12235,12035,18818,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11488,17901,12169,11971,18863,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575051.6707401,26266,14859,15068,12219,12019,18775,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11498,17959,12153,11956,18855,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575052.9379938,26266,14858,15171,12187,12002,18780,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11507,17889,12182,11977,18874,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575053.9794934,26266,14858,15022,12244,12037,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11515,17872,12186,11980,18778,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575054.6673882,26266,14858,15022,12244,12037,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11523,17831,12199,11988,18796,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575055.3422308,26266,14857,15180,12199,12007,18802,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11523,17831,12199,11988,18796,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575056.3028123,26266,14857,15212,12194,11999,18844,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11531,17839,12192,11981,18751,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575057.5364563,26266,14857,15274,12167,11984,18836,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11547,17812,12201,11988,18805,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575058.4255004,26266,14857,15251,12177,11994,18833,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11556,17771,12208,11992,18809,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575059.6910331,26266,14857,15184,12201,12003,18761,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11564,17820,12197,11988,18842,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575061.0169954,26266,14857,15205,12201,12008,18780,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11573,17871,12186,11978,18848,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575062.4932654,26266,14858,15226,12190,12001,18766,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11590,17860,12185,11975,18752,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575063.1820457,26266,14858,15198,12209,12015,18778,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11590,17860,12185,11975,18752,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575064.2679112,26266,14858,15253,12192,11998,18805,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11599,17942,12164,11964,18796,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575065.068286,26266,14859,15193,12212,12012,18820,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11608,17754,12224,12003,18784,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575065.617476,26266,14859,15193,12212,12012,18820,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11608,17754,12224,12003,18784,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575066.6289814,26266,14859,15358,12150,11970,18807,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11626,17919,12161,11963,18804,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575067.5315485,26266,14860,15255,12188,11998,18806,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11645,17879,12185,11978,18841,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575068.6898057,26266,14860,15354,12157,11976,18820,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11645,17879,12185,11978,18841,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575069.654689,26266,14860,15229,12207,12008,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11654,17878,12182,11976,18830,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575070.4494536,26266,14861,15197,12223,12018,18762,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11663,17800,12201,11986,18756,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575071.2482357,26266,14861,15197,12223,12018,18762,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11672,17804,12200,11990,18752,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575072.029383,26266,14861,15247,12204,12004,18759,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11672,17804,12200,11990,18752,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575073.4665606,26266,14861,15385,12158,11979,18799,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11690,17870,12180,11974,18771,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575074.6070585,26266,14861,15301,12189,11995,18780,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11699,17864,12191,11984,18788,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575075.0273957,26266,14861,15264,12207,12008,18782,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11699,17864,12191,11984,18788,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575075.4411392,26266,14861,15264,12207,12008,18782,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11708,17984,12148,11949,18771,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575076.5986114,26266,14861,15326,12180,11986,18807,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11708,17984,12148,11949,18771,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575077.1814272,26266,14862,15182,12243,12035,18720,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11717,17903,12172,11969,18770,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575078.2324488,26266,14862,15275,12210,12012,18729,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11726,17850,12192,11981,18775,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575078.8472025,26266,14862,15275,12210,12012,18729,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11746,17851,12191,11976,18737,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
1768575079.826646,26266,14863,15363,12169,11983,18737,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11746,17851,12191,11976,18737,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
